Site Id,Account Number,Category,Customer,Property ID,Lot,Unit,Street Number,Street,Suburb,Postcode,Zone,Lat,Lng,Total Bins,Run Flags,Parent Site ID,Parent Site Address,120L Street Recycling,240L Street Litter,240L Street Recycling,Count of 120L Street Recycling,Count of 240L Street Litter,Count of 240L Street Recycling,All Runs for Deliveries,All Runs for Street Litter,All Runs for Street Recycling
4045090,,Street Litter,None,1,,,2834,Point Nepean Road - at Toilet Block,BLAIRGOWRIE,3942,,-38.360802,144.779615,0,,,,,,,0,0,0,,,
4045091,,Street Litter,None,2,,,2815,Point Nepean Road - at Fletchers,BLAIRGOWRIE,3942,,-38.361505,144.78031,0,,,,,,,0,0,0,,,
4045092,,Street Litter,None,3,,,2823,Point Nepean Road - Opp Pharmacy in carpark,BLAIRGOWRIE,3942,,-38.361252,144.779854,0,,,,,,,0,0,0,,,
4045093,,Street Litter,None,4,,,2823,Point Nepean Road - Pharmacy,BLAIRGOWRIE,3942,,-38.361393,144.779748,0,,,,,,,0,0,0,,,
4045094,,Street Litter,None,5,,,2835,Point Nepean Road - at IGA,BLAIRGOWRIE,3942,,-38.361224,144.779209,0,,,,,,,0,0,0,,,
4045095,,Street Litter,None,6,,,2843,Point Nepean Road - at Medical Centre,BLAIRGOWRIE,3942,,-38.361096,144.778677,0,,,,,,,0,0,0,,,
4045096,,Street Litter,None,7,,,2819,Point Nepean Road - Real Estate,BLAIRGOWRIE,3942,,-38.361454,144.77992,0,,,,,,,0,0,0,,,
4045097,,Street Litter,None,8,,,2849,Point Nepean Road - at Post Office,BLAIRGOWRIE,3942,,-38.361037,144.77843,0,,,,,,,0,0,0,,,
4045098,,Street Litter,None,9,,,2,Wilson Road - R Penman Reserve,BLAIRGOWRIE,3942,,-38.361488,144.778533,0,,,,,,,0,0,0,,,
4045099,Harry Blythe Playground Reserve,Street Litter,None,1200,,,25-35,Adelaide Street - Harry Blythe Playground Reserve,BLAIRGOWRIE,3942,,-38.366757,144.785452,0,,,,,,,0,0,0,,242 - SOUTH THU,
4045100,,Street Litter,None,11,,,470,Melbourne Road - Stringer Road Reserve,BLAIRGOWRIE,3942,,-38.361842,144.764661,0,,,,,,,0,0,0,,,
4045101,,Street Litter,None,12,,,10,William Road - Hall,BLAIRGOWRIE,3942,,-38.363766,144.784259,0,,,,,,,0,0,0,,,
4045102,,Street Litter,None,13,,,10,William Road - Senior Citizens,BLAIRGOWRIE,3942,,-38.363766,144.784259,0,,,,,,,0,0,0,,,
4045103,,Street Litter,None,14,,,3005,Point Nepean Road - BBQ area opp. Hughes Rd,BLAIRGOWRIE,3942,,-38.353915,144.763056,0,,,,,,,0,0,0,,,
4045104,,Street Litter,None,15,,,2900,Point Nepean Road - Marina Carpark,BLAIRGOWRIE,3942,,-38.358595,144.771602,0,,,,,,,0,0,0,,,
4045105,,Street Litter,None,16,,,2761,Point Nepean Road - Adelaide Street car park,BLAIRGOWRIE,3942,,-38.362397,144.786323,0,,,,,,,0,0,0,,,
4045106,,Street Litter,None,17,,,570,Boneo Road - Recreation Reserve (G),BONEO,3939,,-38.411462,144.884581,0,,,,,,,0,0,0,,,
4045107,,Street Litter,None,18,,,11A,Allambi Avenue - Seawinds Community Hub (G),CAPEL SOUND,3940,,-38.375311,144.88546,0,,,,,,,0,0,0,,,
4045108,,Street Litter,None,19,,,66,Elizabeth Street - Vern Wright Reserve,CAPEL SOUND,3940,,-38.373522,144.870612,0,,,,,,,0,0,0,,,
4045110,,Street Litter,None,21,,,376,Eastbourne Road - Milkbar,CAPEL SOUND,3940,,-38.367363,144.887292,0,,,,,,,0,0,0,,,
4045111,,Street Litter,None,22,,,1657,Point Nepean Road - Thai Shop,CAPEL SOUND,3940,,-38.363915,144.875504,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045112,,Street Litter,None,23,,,1641,Point Nepean Road - Newsagency,CAPEL SOUND,3940,,-38.363789,144.876017,0,,,,,,,0,0,0,,,
4045113,,Street Litter,None,24,,,1633,Point Nepean Road - Simply Blinds,CAPEL SOUND,3940,,-38.363746,144.876172,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045114,,Street Litter,None,25,,,1617,Point Nepean Road - Shops,CAPEL SOUND,3940,,-38.363595,144.876796,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045115,,Street Litter,None,26,,,1609,Point Nepean Road - General Store,CAPEL SOUND,3940,,-38.363535,144.877025,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045116,,Street Litter,None,27,,,40,Illaroo Street - General Store,CAPEL SOUND,3940,,-38.371898,144.884823,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045119,,Street Litter,None,30,,,1065,Arthurs Seat Road - Dromana Cemetery,DROMANA,3936,,-38.346109,144.949227,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045120,,Street Litter,None,31,,,2a,Verdon Street - Dromana Memorial Hall,DROMANA,3936,,-38.33653,144.957924,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045121,,Street Litter,None,32,,,349,Point Nepean Road - Outside YPA real estate,DROMANA,3936,,-38.335548,144.959066,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045122,,Street Litter,None,33,,,289,Point Nepean Road - Outside Eview Group Real Estate,DROMANA,3936,,-38.333696,144.96294,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045123,,Street Litter,None,34,,,233,Point Nepean Road - Outside Charcoal Chicken,DROMANA,3936,,-38.332865,144.964671,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045124,,Street Litter,None,35,,,251,Point Nepean Road - At Bus Stop outside Dromana Hub,DROMANA,3936,,-38.333086,144.96421,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045125,,Street Litter,None,36,,6,217,Point Nepean Road - Outside Bodaceous Blooms,DROMANA,3936,,-38.332753,144.964911,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045126,,Street Litter,None,37,,1,217,Point Nepean Road - Outside NAB,DROMANA,3936,,-38.332753,144.964911,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045127,,Street Litter,None,38,,,1,Pier Street - Outside MJ Ross Estate Agents,DROMANA,3936,,-38.332636,144.96563,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045129,,Street Litter,None,40,,,13,Pier Street - Laundromat,DROMANA,3936,,-38.333044,144.965958,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045130,,Street Litter,None,41,,,195,Point Nepean Road - Gelato Shop,DROMANA,3936,,-38.332146,144.96615,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045131,,Street Litter,None,42,,,191,Point Nepean Road - Outside Beachside Medical,DROMANA,3936,,-38.332035,144.966413,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045132,,Street Litter,None,43,,,183-185,Point Nepean Road - Outside The Bottle-O,DROMANA,3936,,-38.331915,144.966651,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045133,,Street Litter,None,44,,,177,Point Nepean Road - Outside Dromana Newsagency,DROMANA,3936,,-38.331797,144.966899,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045134,,Street Litter,None,45,,,167,Point Nepean Road - Outside Laneway Espresso,DROMANA,3936,,-38.331655,144.967181,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045135,,Street Litter,None,46,,,151,Point Nepean Road - Outside Stella's Dromana Hotel,DROMANA,3936,,-38.331447,144.967598,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045136,,Street Litter,None,47,,,141,Point Nepean Road - Outside Dromana Dumplings Chinese Restaurant,DROMANA,3936,,-38.331134,144.968263,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045137,,Street Litter,None,48,,,135,Point Nepean Road - Outside Kacha Thai Restaurant,DROMANA,3936,,-38.331037,144.968448,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045139,,Street Litter,None,50,,2,143,Point Nepean Road - Outside Michelle Jane Hair,DROMANA,3936,,-38.331206,144.96811,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045140,,Street Litter,None,51,,10,143,Point Nepean Road - Outside Naturally Well Chiropractic,DROMANA,3936,,-38.331206,144.96811,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045141,,Street Litter,None,52,,,240,Boundary Road - Shops,DROMANA,3936,,-38.34417,144.980241,0,,,,,,,0,0,0,,,
4045143,,Street Litter,None,54,,,93,Point Nepean Road - Bus stop near corner of Seacombe Street,DROMANA,3936,,-38.329186,144.97228,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045145,,Street Litter,None,56,,,77,Pier Street - Pier Street Leash Free Area,DROMANA,3936,,-38.337644,144.969489,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045146,,Street Litter,None,57,,,10,Marna Street - Dromana Tennis Courts,DROMANA,3936,,-38.33677,144.970479,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045147,,Street Litter,None,58,,,191,Boundary Road - Hillview Reserve,DROMANA,3936,,-38.344607,144.980268,0,,,,,,,0,0,0,,,
4045148,,Street Litter,None,59,,,3,June Avenue - at Shop,DROMANA,3936,,-38.333638,144.988112,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045149,,Street Litter,None,60,,Facility,47,Pier Street - Dromana Rec Reserve,DROMANA,3936,,-38.334306,144.967539,0,,,,,,,0,0,0,,,
4045150,,Street Litter,None,61,,,359B,Point Nepean Road - Bus Stop Outside Dromana Tourist Information Centre,DROMANA,3936,,-38.336996,144.95602,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045151,,Street Litter,None,62,,,359C,Point Nepean Road - Park & Tourist Centre,DROMANA,3936,,-38.337053,144.956106,0,,,,,,,0,0,0,,,
4045152,,Street Litter,None,63,,,359B,Point Nepean Road - Dromana Park,DROMANA,3936,,-38.337196,144.956101,0,,,,,,,0,0,0,,,
4045153,,Street Litter,None,64,,,,Anthonys Nose Boat Ramp,DROMANA,3936,,-38.341024,144.945326,0,,,,,,,0,0,0,,,
4045154,,Street Litter,None,65,,,658,Point Nepean Road - Playground,MCCRAE,3938,,-38.347916,144.929101,0,,,,,,,0,0,0,,,
4045155,,Street Litter,None,66,,,669,Point Nepean Road - Granger Real Estate,MCCRAE,3938,,-38.348763,144.928348,0,,,,,,,0,0,0,,,
4045156,,Street Litter,None,67,,,690,Point Nepean Road - Lifesaving Club carpark,MCCRAE,3938,,-38.348473,144.927102,0,,,,,,,0,0,0,,,
4045157,,Street Litter,None,68,,,676,Point Nepean Road - At Lighthouse carpark,MCCRAE,3938,,-38.348138,144.928616,0,,,,,,,0,0,0,,,
4045158,,Street Litter,None,69,,,47-51,Matthew Street - Benbenjie Reserve,MCCRAE,3938,,-38.358149,144.932985,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045159,,Street Litter,None,70,,,Opp. 717,Point Nepean Road - George Kilburn Bus Stop,MCCRAE,3938,,-38.3504,144.92395,0,,,,,,,0,0,0,,,
4045160,,Street Litter,None,71,,,3782,Point Nepean Road - Portsea Pier,PORTSEA,3944,,-38.319071,144.713343,0,,,,,,,0,0,0,,,
4045161,,Street Litter,None,72,,,3782,Point Nepean Road - WE Newton Reserve,PORTSEA,3944,,-38.3195,144.713305,0,,,,,,,0,0,0,,,
4045162,,Street Litter,None,73,,,3774,Point Nepean Road - General Store,PORTSEA,3944,,-38.319933,144.713694,0,,,,,,,0,0,0,,,
4045163,,Street Litter,None,74,,,3761,Point Nepean Road - in Carpark,PORTSEA,3944,,-38.320138,144.713403,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045164,,Street Litter,None,75,,,3759,Point Nepean Road - in Carpark,PORTSEA,3944,,-38.320256,144.713922,0,,,,,,,0,0,0,,,
4045165,,Street Litter,None,76,,,2A,Docrell Lane - Corner of Point Nepean Road,PORTSEA,3944,,-38.319983,144.714073,0,,,,,,,0,0,0,,,
4045166,,Street Litter,None,77,,,3755,Point Nepean Road - Dive Hire,PORTSEA,3944,,-38.320377,144.714144,0,,,,,,,0,0,0,,,
4045167,,Street Litter,None,78,,,3746,Point Nepean Road - Art Gallery,PORTSEA,3944,,-38.32004,144.714406,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045168,,Street Litter,None,79,,,35,Blair Road - Portsea Rec Reserve,PORTSEA,3944,,-38.32555,144.712327,0,,,,,,,0,0,0,,,
4045169,,Street Litter,None,80,,,33,Blair Road - Portsea Rec Reserve(R),PORTSEA,3944,,-38.325681,144.712593,0,,,,,,,0,0,0,,,
4045171,,Street Litter,None,82,,,4,Hemston Avenue - Car Park to Shelly Beach,PORTSEA,3944,,-38.323202,144.731291,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045172,,Street Litter,None,83,,,3812,Point Nepean Road - the Cutting,PORTSEA,3944,,-38.318859,144.710174,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045173,,Street Litter,None,84,,,994,Point Nepean Road - Memorial Hall,ROSEBUD,3939,,-38.356199,144.900116,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045174,,Street Litter,None,85,,,996,Point Nepean Road - Foreshore Bus stop,ROSEBUD,3939,,-38.356305,144.90146,0,,,,,,,0,0,0,,,
4045175,,Street Litter,None,86,,,996,Point Nepean Road - Scout Hall,ROSEBUD,3939,,-38.356408,144.898783,0,,,,,,,0,0,0,,,
4045176,,Street Litter,None,87,,,988,Point Nepean Road - near Memorial Hall,ROSEBUD,3939,,-38.356249,144.900584,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045177,,Street Litter,None,88,,,1380,Point Nepean Road - Foreshore Camping Office carpark & Bus stop,ROSEBUD,3939,,-38.35915,144.891214,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045178,,Street Litter,None,89,,,988,Point Nepean Road - Foreshore near Sound Shell,ROSEBUD,3939,,-38.355872,144.900532,0,,,,,,,0,0,0,,,
4045180,,Street Litter,None,91,,,1,Rosebud Parade - to Beach,ROSEBUD,3939,,-38.354325,144.905413,0,,,,,,,0,0,0,,,
4045181,,Street Litter,None,92,,,932,Point Nepean Road - Bowling Club,ROSEBUD,3939,,-38.355754,144.903384,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045182,,Street Litter,None,93,,,1455,Point Nepean Road - Left of Skate Park,ROSEBUD,3939,,-38.359257,144.888822,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045184,,Street Litter,None,95,,,1,Murray Anderson Road - Carpark,ROSEBUD,3939,,-38.352995,144.910761,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045185,,Street Litter,None,96,,,2,Jetty Road - Rosebud Pier,ROSEBUD,3939,,-38.353151,144.908544,0,,,,,,,0,0,0,,,
4045186,,Street Litter,None,97,,,1455,Point Nepean Road - Rosebud Foreshore,ROSEBUD,3939,,-38.359196,144.889568,0,,,,,,,0,0,0,,,
4045188,,Street Litter,None,99,,,1455,Point Nepean Road - Skate Park,ROSEBUD,3939,,-38.359423,144.889658,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045189,,Street Litter,None,100,,,1455,Point Nepean Road - Rosebud Skate park near path,ROSEBUD,3939,,-38.359752,144.889535,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045190,,Street Litter,None,101,,,1455,Point Nepean Road - Rosebud Skate park,ROSEBUD,3939,,-38.359289,144.889148,0,,,,,,,0,0,0,,,
4045191,,Street Litter,None,102,,,980,Point Nepean Road - Village Green,ROSEBUD,3939,,-38.355602,144.901494,0,,,,,,,0,0,0,,,
4045193,,Street Litter,None,104,,,1403-1443,Point Nepean Road - Woolworths Bus Stop,ROSEBUD,3939,,-38.359794,144.890749,0,,,,,,,0,0,0,,,
4045194,,Street Litter,None,105,,,1387,Point Nepean Road - Furniture Store,ROSEBUD,3939,,-38.359484,144.89179,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045195,,Street Litter,None,106,,,1355-1359,Point Nepean Road - Cnr of Rose Avenue,ROSEBUD,3939,,-38.359285,144.892556,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045196,,Street Litter,None,107,,,Rosebud Medical 1239,Point Nepean Road,ROSEBUD,3939,,-38.358305,144.896013,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045197,,Street Litter,None,108,,,1191,Point Nepean Road - Petrol Station,ROSEBUD,3939,,-38.357379,144.899398,0,,,,,,,0,0,0,,,
4045198,,Street Litter,None,109,,,1165,Point Nepean Road - Real Estate,ROSEBUD,3939,,-38.357145,144.900314,0,,,,,,,0,0,0,,,
4045199,,Street Litter,None,110,,,1153-1157,Point Nepean Road - Opp real estate in carpark,ROSEBUD,3939,,-38.356864,144.900608,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045200,,Street Litter,None,111,,,1137-1151,Point Nepean Road - Opp. 7/11,ROSEBUD,3939,,-38.356728,144.901153,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045201,,Street Litter,None,112,,,1167-1169,Point Nepean Road - Carpark Opp. Pen Pet Clips,ROSEBUD,3939,,-38.357035,144.900117,0,,,,,,,0,0,0,,,
4045203,,Street Litter,None,114,,,1099-1125,Point Nepean Road - Thirsty Camel,ROSEBUD,3939,,-38.356544,144.902298,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045204,,Street Litter,None,115,,,1099-1125,Point Nepean Road - Rosebud Hotel,ROSEBUD,3939,,-38.356544,144.902298,0,,,,,,,0,0,0,,,
4045206,,Street Litter,None,117,,,1083-1085,Point Nepean Road - Tatts,ROSEBUD,3939,,-38.356255,144.903387,0,,,,,,,0,0,0,,,
4045207,,Street Litter,None,118,,,1073-1077,Point Nepean Road - Commonwealth Bank,ROSEBUD,3939,,-38.356155,144.903735,0,,,,,,,0,0,0,,,
4045208,,Street Litter,None,119,,,1069,Point Nepean Road - Baker Boys Cafe,ROSEBUD,3939,,-38.356066,144.904111,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045209,,Street Litter,None,120,,4,35,Wannaeue Place - Cliffex Meats,ROSEBUD,3939,,-38.35702,144.904918,0,,,,,,,0,0,0,,,
4045210,,Street Litter,None,121,,7,35,Wannaeue Place - Library bus stop,ROSEBUD,3939,,-38.357417,144.904857,0,,,,,,,0,0,0,,,
4045212,,Street Litter,None,123,,,1053-1055,Point Nepean Road - Opp. NAB in car park,ROSEBUD,3939,,-38.355944,144.904689,0,,,,,,,0,0,0,,,
4045213,,Street Litter,None,124,,,1053-1055,Point Nepean Road - NAB,ROSEBUD,3939,,-38.355944,144.904689,0,,,,,,,0,0,0,,,
4045214,,Street Litter,None,125,,,1041,Point Nepean Road - At Bakery,ROSEBUD,3939,,-38.355814,144.905119,0,,,,,,,0,0,0,,,
4045215,,Street Litter,None,126,,,5,Wannaeue Place - Rosebud Cinema,ROSEBUD,3939,,-38.356479,144.905573,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045216,,Street Litter,None,127,,,1035,Point Nepean Road - Opp. Butcher shop,ROSEBUD,3939,,-38.355754,144.905329,0,,,,,,,0,0,0,,,
4045217,,Street Litter,None,128,,,1027,Point Nepean Road - Westpac,ROSEBUD,3939,,-38.355658,144.905711,0,,,,,,,0,0,0,,,
4045218,,Street Litter,None,129,,,1011,Point Nepean Road - Cnr Rosebud Pde,ROSEBUD,3939,,-38.355445,144.906413,0,,,,,,,0,0,0,,,
4045219,,Street Litter,None,130,,,1003A-1011A,Point Nepean Road - Bus Stop at Shops,ROSEBUD,3939,,-38.355445,144.906413,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045220,,Street Litter,None,131,,,967,Point Nepean Road - At Shops,ROSEBUD,3939,,-38.355286,144.907123,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045221,,Street Litter,None,132,,,967,Point Nepean Road - Walkway,ROSEBUD,3939,,-38.355286,144.907123,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045222,,Street Litter,None,133,,,9,Leon Avenue - Lawson Leash Free,ROSEBUD,3939,,-38.360891,144.912773,0,,,,,,,0,0,0,,,
4045223,,Street Litter,None,134,,,866,Point Nepean Road - Jetty Road Bus Stop,ROSEBUD,3939,,-38.354094,144.909363,0,,,,,,,0,0,0,,,
4045226,,Street Litter,None,137,,,95-97,Old Cape Schanck Road - Waterfall Gully Shops,ROSEBUD,3939,,-38.376967,144.910594,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045228,,Street Litter,None,139,,,867,Point Nepean Road - at Campbell Page,ROSEBUD,3939,,-38.354169,144.911079,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045229,,Street Litter,None,140,,,835,Point Nepean Road - BWS,ROSEBUD,3939,,-38.353744,144.912629,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045231,,Street Litter,None,142,,,90,Besgrove Street - Olympic Oval,ROSEBUD,3939,,-38.369871,144.894168,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045232,,Street Litter,None,143,,,1,Durham Place - Beach Entrance,ROSEBUD,3939,,-38.354282,144.907049,0,,,,,,,0,0,0,,,
4045233,,Street Litter,None,144,,,39,Wallaby Drive - Terry Goddard Reserve,ROSEBUD,3939,,-38.387813,144.92268,0,,,,,,,0,0,0,,,
4045234,,Street Litter,None,145,,,323a,Bayview Road - Outside HOVE.,ROSEBUD,3939,,-38.367741,144.914534,0,,,,,,,0,0,0,,242 - SOUTH THU,
4045235,,Street Litter,None,146,,,325,Bayview Road - Waterfall Gully PreSchool & I.W.C.,ROSEBUD,3939,,-38.368578,144.914628,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045236,,Street Litter,None,147,,,1-3,Nepean Plaza - Youth Services,ROSEBUD,3939,,-38.356829,144.90368,0,,,,,,,0,0,0,,,
4045237,,Street Litter,None,148,,,123,Fourth Avenue - Banksia Reserve,ROSEBUD,3939,,-38.364789,144.899058,0,,,,,,,0,0,0,,,
4045238,,Street Litter,None,149,,,21,Wattle Road - Woodvale Grove Reserve,ROSEBUD,3939,,-38.356211,144.922378,0,,,,,,,0,0,0,,,
4045240,,Street Litter,None,151,,,2575,Point Nepean Road - Opp Johns Road (Beach Side),RYE,3941,,-38.366792,144.805886,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045243,,Street Litter,None,154,,,2307-2317,Point Nepean Road - Post Office,RYE,3941,,-38.370804,144.82482,0,,,,,,,0,0,0,,,
4045244,,Street Litter,None,155,,,2581,Point Nepean Road - Johns Drive Bus Stop,RYE,3941,,-38.366827,144.805502,0,,,,,,,0,0,0,,,
4045245,,Street Litter,None,156,,,2345,Point Nepean Road - Carpark,RYE,3941,,-38.370241,144.823742,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045246,,Street Litter,None,157,,,2153-2183,Point Nepean Road - Entrances to Woolworths,RYE,3941,,-38.371738,144.829859,0,,,,,,,0,0,0,,,
4045247,,Street Litter,None,158,,,45,Milton Street - Reserve,RYE,3941,,-38.37291,144.796301,0,,,,,,,0,0,0,,,
4045248,,Street Litter,None,159,,,,Ozone Street - Shops,RYE,3941,,-38.371609,144.829462,0,,,,,,,0,0,0,,,
4045249,,Street Litter,None,160,,,2271,Point Nepean Road - Bendigo Bank,RYE,3941,,-38.370968,144.82663,0,,,,,,,0,0,0,,,
4045251,,Street Litter,None,162,,,2389,Point Nepean Road - Mubble Ice Cream,RYE,3941,,-38.370359,144.821803,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045252,,Street Litter,None,902,,,360,Dundas Street - Milkbar,RYE,3941,,-38.401566,144.812095,0,,,,,,,0,0,0,,,
4045253,,Street Litter,None,164,,,2215,Point Nepean Road - The Hive,RYE,3941,,-38.371189,144.828373,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045254,,Street Litter,None,165,,,2185,Point Nepean Road - Hectors Seafood,RYE,3941,,-38.371139,144.829613,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045255,,Street Litter,None,166,,,2405,Point Nepean Road - Humble Pie Bakery,RYE,3941,,-38.370309,144.821404,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045256,,Street Litter,None,167,,,2445,Point Nepean Road - Main Sail Bar,RYE,3941,,-38.370218,144.82069,0,,,,,,,0,0,0,,,
4045257,,Street Litter,None,168,,,96,Melbourne Road - Milk Bar,RYE,3941,,-38.376525,144.807698,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045258,,Street Litter,None,169,,,2361,Point Nepean Road - at NAB,RYE,3941,,-38.370518,144.823081,0,,,,,,,0,0,0,,,
4045259,,Street Litter,None,170,,,43,Wondaree Street - Peninsula Pantry,RYE,3941,,-38.381382,144.809533,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045260,,Street Litter,None,171,,,2367,Point Nepean Road - Newsagency,RYE,3941,,-38.370489,144.822823,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045261,,Street Litter,None,172,,,2349,Point Nepean Road - the Outdoor Store,RYE,3941,,-38.370568,144.823422,0,,,,,,,0,0,0,,,
4045262,,Street Litter,None,173,,,2413,Point Nepean Road - At Thirsty Camel,RYE,3941,,-38.370269,144.821093,0,,,,,,,0,0,0,,,
4045263,,Street Litter,None,174,,,2153-2183,Point Nepean Road - Amcal & Bakers Delight,RYE,3941,,-38.371528,144.829751,0,,,,,,,0,0,0,,,
4045264,,Street Litter,None,175,,,2385,Point Nepean Road - Vulcano Gelato,RYE,3941,,-38.370429,144.822336,0,,,,,,,0,0,0,,,
4045265,,Street Litter,None,176,,,20-56,Melbourne Road - RJ Rowley Rec Reserve (G),RYE,3941,,-38.372622,144.811458,0,,,,,,,0,0,0,,,
4045266,,Street Litter,None,177,,,2475,Point Nepean Road - Rye Boat Ramp &Carpark,RYE,3941,,-38.369485,144.817758,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045267,,Street Litter,None,178,,,22-30,Lyons Street - Rye Cemetery,RYE,3941,,-38.37433,144.823878,0,,,,,,,0,0,0,,,
4045269,,Street Litter,None,180,,,27,Nelson Street - Community Centre,RYE,3941,,-38.371476,144.820652,0,,,,,,,0,0,0,,,
4045270,,Street Litter,None,181,,,12,Napier Street - Civic Hall & Senior Citizens,RYE,3941,,-38.371826,144.821716,0,,,,,,,0,0,0,,,
4045271,,Street Litter,None,182,,,Opp. 2389,Point Nepean Road - Rye Pier,RYE,3941,,-38.370102,144.822045,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045272,,Street Litter,None,183,,Facility,21,Nelson Street - Preschool & MCHC,RYE,3941,,-38.371535,144.820888,0,,,,,,,0,0,0,,,
4045273,,Street Litter,None,184,,,540-542,Melbourne Road - Koonya General Store,SORRENTO,3943,,-38.357637,144.757162,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045274,,Street Litter,None,185,,,3288,Point Nepean Road - Path to Beach,SORRENTO,3943,,-38.338583,144.744259,0,,,,,,,0,0,0,,,
4045275,,Street Litter,None,186,,,3278,Point Nepean Road - Beside Baths Restaurant,SORRENTO,3943,,-38.339561,144.744907,0,,,,,,,0,0,0,,,
4045276,,Street Litter,None,187,,,3278,Point Nepean Road - Baths Restuarant,SORRENTO,3943,,-38.339561,144.744907,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045277,,Street Litter,None,188,,,3238,Point Nepean Road - Picnic Area,SORRENTO,3943,,-38.341485,144.747416,0,,,,,,,0,0,0,,,
4045278,,Street Litter,None,189,,,3238,Point Nepean Road - Opposite Bowen Road,SORRENTO,3943,,-38.340859,144.746378,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045279,,Street Litter,None,190,,,3217,Point Nepean Road - Websters Corner,SORRENTO,3943,,-38.342205,144.748925,0,,,,,,,0,0,0,,,
4045280,,Street Litter,None,191,,Facility,860,Melbourne Road - Sorrento Community Centre,SORRENTO,3943,,-38.338482,144.737537,0,,,,,,,0,0,0,,242 - SOUTH MON,
4045281,,Street Litter,None,192,,,860,Melbourne Road - Comm Cntr Skate Park,SORRENTO,3943,,-38.338562,144.736898,0,,,,,,,0,0,0,,242 - SOUTH MON,
